False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 1.0646734237670898
0.0, 0.08, 0.8008313775062561
0.01, 0.08, 0.7959674000740051
0.01, 0.19, 0.6601574420928955
0.02, 0.19, 0.6383419036865234
0.02, 0.23, 0.5570009350776672
0.03, 0.23, 0.528541624546051
0.03, 0.42, 0.3802676796913147
0.04, 0.42, 0.3698928952217102
0.04, 0.43, 0.35538971424102783
0.07, 0.43, 0.3326571583747864
0.07, 0.44, 0.32501351833343506
0.08, 0.44, 0.31465718150138855
0.08, 0.45, 0.3130316734313965
0.1, 0.45, 0.3000611364841461
0.1, 0.48, 0.2840205430984497
0.11, 0.48, 0.2782939076423645
0.11, 0.57, 0.22176986932754517
0.12, 0.57, 0.22118082642555237
0.12, 0.59, 0.21329279243946075
0.13, 0.59, 0.21162573993206024
0.13, 0.62, 0.19769185781478882
0.14, 0.62, 0.19752199947834015
0.14, 0.65, 0.19230477511882782
0.15, 0.65, 0.19106075167655945
0.15, 0.66, 0.18237394094467163
0.16, 0.66, 0.18190011382102966
0.16, 0.68, 0.18089847266674042
0.17, 0.68, 0.17741759121418
0.17, 0.69, 0.17618966102600098
0.18, 0.69, 0.17353001236915588
0.18, 0.7, 0.1722714751958847
0.2, 0.7, 0.16805657744407654
0.2, 0.72, 0.15659858286380768
0.21, 0.72, 0.15050508081912994
0.21, 0.74, 0.14611773192882538
0.22, 0.74, 0.1424357146024704
0.22, 0.75, 0.14158351719379425
0.23, 0.75, 0.13783793151378632
0.23, 0.76, 0.13070018589496613
0.24, 0.76, 0.12905362248420715
0.24, 0.77, 0.1268824338912964
0.28, 0.77, 0.11470972001552582
0.28, 0.78, 0.11426486819982529
0.32, 0.78, 0.10800071805715561
0.32, 0.8, 0.1056651622056961
0.33, 0.8, 0.10285477340221405
0.33, 0.81, 0.10046523064374924
0.34, 0.81, 0.0985424816608429
0.34, 0.83, 0.09685204923152924
0.41, 0.83, 0.08835964649915695
0.41, 0.84, 0.08806917816400528
0.42, 0.84, 0.08779819309711456
0.42, 0.88, 0.07598557323217392
0.43, 0.88, 0.07416117191314697
0.43, 0.89, 0.07331489026546478
0.44, 0.89, 0.07058011740446091
0.44, 0.9, 0.07014007121324539
0.47, 0.9, 0.06725594401359558
0.47, 0.91, 0.0667405053973198
0.48, 0.91, 0.06587441265583038
0.48, 0.92, 0.0656401738524437
0.52, 0.92, 0.05975034460425377
0.52, 0.95, 0.05544574186205864
0.59, 0.95, 0.0502566359937191
0.59, 0.96, 0.04875621944665909
0.66, 0.96, 0.042710624635219574
0.66, 0.98, 0.041717760264873505
0.68, 0.98, 0.03993440419435501
0.68, 0.99, 0.039393480867147446
0.99, 0.99, 0.017745861783623695
0.99, 1.0, 0.017282651737332344
1.0, 1.0, 0.016526462510228157
