False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 1.1914023160934448
0.01, 0.01, 1.1019564867019653
0.01, 0.06, 0.6923539042472839
0.02, 0.06, 0.6712936162948608
0.02, 0.15, 0.5246739983558655
0.03, 0.15, 0.4689486622810364
0.03, 0.23, 0.42460697889328003
0.04, 0.23, 0.41224509477615356
0.04, 0.24, 0.40227922797203064
0.05, 0.24, 0.39753037691116333
0.05, 0.31, 0.35128235816955566
0.06, 0.31, 0.3510570228099823
0.06, 0.35, 0.3404386043548584
0.07, 0.35, 0.3354390263557434
0.07, 0.37, 0.3176543414592743
0.08, 0.37, 0.3139718472957611
0.08, 0.38, 0.3129579722881317
0.09, 0.38, 0.30913230776786804
0.09, 0.48, 0.26636847853660583
0.1, 0.48, 0.2650071978569031
0.1, 0.49, 0.26500630378723145
0.11, 0.49, 0.26432549953460693
0.11, 0.51, 0.2594430148601532
0.13, 0.51, 0.2504464089870453
0.13, 0.57, 0.2154596596956253
0.15, 0.57, 0.2078738957643509
0.15, 0.59, 0.20644380152225494
0.19, 0.59, 0.19713269174098969
0.19, 0.6, 0.19187936186790466
0.21, 0.6, 0.185019388794899
0.21, 0.61, 0.18457964062690735
0.23, 0.61, 0.1819106787443161
0.23, 0.64, 0.1737077832221985
0.24, 0.64, 0.1721150428056717
0.24, 0.7, 0.16172565519809723
0.27, 0.7, 0.15927903354167938
0.27, 0.73, 0.1533253788948059
0.31, 0.73, 0.1503879576921463
0.31, 0.75, 0.1474730670452118
0.35, 0.75, 0.14195933938026428
0.35, 0.76, 0.14111225306987762
0.36, 0.76, 0.14058202505111694
0.36, 0.78, 0.13774952292442322
0.37, 0.78, 0.13588805496692657
0.37, 0.8, 0.13058270514011383
0.42, 0.8, 0.11818765848875046
0.42, 0.84, 0.11370707303285599
0.46, 0.84, 0.11049046367406845
0.46, 0.86, 0.10917345434427261
0.49, 0.86, 0.10680052638053894
0.49, 0.87, 0.10544849932193756
0.53, 0.87, 0.10214666277170181
0.53, 0.89, 0.10054821521043777
0.55, 0.89, 0.09789756685495377
0.55, 0.9, 0.09712478518486023
0.59, 0.9, 0.09010326862335205
0.59, 0.91, 0.09007715433835983
0.61, 0.91, 0.08836250752210617
0.61, 0.92, 0.08733990043401718
0.62, 0.92, 0.08575528860092163
0.62, 0.93, 0.08565998077392578
0.63, 0.93, 0.08442790061235428
0.63, 0.94, 0.08356136083602905
0.64, 0.94, 0.08309632539749146
0.64, 0.96, 0.08194521814584732
0.65, 0.96, 0.08141998946666718
0.65, 0.97, 0.08136869221925735
0.69, 0.97, 0.0755048468708992
0.69, 0.98, 0.07358167320489883
0.7, 0.98, 0.07259877026081085
0.7, 0.99, 0.07259758561849594
0.97, 0.99, 0.03268737345933914
0.97, 1.0, 0.0314599871635437
1.0, 1.0, 0.02114170417189598
