False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.996875, 1.3524420261383057
0.0, 0.571875, 0.5007332563400269
0.003125, 0.571875, 0.5006871819496155
0.003125, 0.446875, 0.4472682774066925
0.00625, 0.446875, 0.44257721304893494
0.00625, 0.365625, 0.4121621549129486
0.009375, 0.365625, 0.41197770833969116
0.009375, 0.27812499999999996, 0.3593365550041199
0.0125, 0.27812499999999996, 0.358144074678421
0.0125, 0.265625, 0.35332009196281433
0.015625, 0.265625, 0.35192909836769104
0.015625, 0.26249999999999996, 0.3500002920627594
0.01875, 0.26249999999999996, 0.3465104401111603
0.01875, 0.259375, 0.3456251919269562
0.021875, 0.259375, 0.3452467620372772
0.021875, 0.25312500000000004, 0.3429662585258484
0.025, 0.25312500000000004, 0.3414651155471802
0.025, 0.25, 0.34013694524765015
0.028125, 0.25, 0.3400968611240387
0.028125, 0.24687499999999996, 0.3387862741947174
0.034375, 0.24687499999999996, 0.33451002836227417
0.034375, 0.24375000000000002, 0.33246469497680664
0.0375, 0.24375000000000002, 0.33239367604255676
0.0375, 0.203125, 0.3179280757904053
0.040625, 0.203125, 0.3147357702255249
0.040625, 0.15312499999999996, 0.30501943826675415
0.05, 0.15312499999999996, 0.3004254996776581
0.05, 0.14687499999999998, 0.2986472249031067
0.053125, 0.14687499999999998, 0.2964020371437073
0.053125, 0.140625, 0.29594841599464417
0.05625, 0.140625, 0.29552727937698364
0.05625, 0.12812500000000004, 0.29141244292259216
0.059375, 0.12812500000000004, 0.29031217098236084
0.059375, 0.125, 0.28969913721084595
0.0625, 0.125, 0.28908571600914
0.0625, 0.12187499999999996, 0.288986474275589
0.065625, 0.12187499999999996, 0.2878590524196625
0.065625, 0.11562499999999998, 0.2846682071685791
0.071875, 0.11562499999999998, 0.28229132294654846
0.071875, 0.09999999999999998, 0.27970126271247864
0.075, 0.09999999999999998, 0.2795403003692627
0.075, 0.09687500000000004, 0.279109388589859
0.08125, 0.09687500000000004, 0.27783098816871643
0.08125, 0.09062499999999996, 0.2741555869579315
0.084375, 0.09062499999999996, 0.273733526468277
0.084375, 0.08750000000000002, 0.27316179871559143
0.10625, 0.08750000000000002, 0.25787004828453064
0.10625, 0.08437499999999998, 0.25623947381973267
0.14375, 0.08437499999999998, 0.24784010648727417
0.14375, 0.08125000000000004, 0.24744567275047302
0.15, 0.08125000000000004, 0.24690046906471252
0.15, 0.07499999999999996, 0.24345795810222626
0.153125, 0.07499999999999996, 0.242298424243927
0.153125, 0.06562500000000004, 0.24000297486782074
0.159375, 0.06562500000000004, 0.23805271089076996
0.159375, 0.0625, 0.2377806305885315
0.171875, 0.0625, 0.23611727356910706
0.171875, 0.059374999999999956, 0.2353736162185669
0.190625, 0.059374999999999956, 0.22892628610134125
0.190625, 0.05625000000000002, 0.22879956662654877
0.19375, 0.05625000000000002, 0.2281060367822647
0.19375, 0.05312499999999998, 0.22639623284339905
0.196875, 0.05312499999999998, 0.22619956731796265
0.196875, 0.050000000000000044, 0.22562506794929504
0.20625, 0.050000000000000044, 0.22035640478134155
0.20625, 0.046875, 0.22034822404384613
0.21875, 0.046875, 0.21871210634708405
0.21875, 0.04062500000000002, 0.21642634272575378
0.221875, 0.04062500000000002, 0.21540243923664093
0.221875, 0.03749999999999998, 0.21410627663135529
0.25625, 0.03749999999999998, 0.20623506605625153
0.25625, 0.03125, 0.20610229671001434
0.284375, 0.03125, 0.20057958364486694
0.284375, 0.028124999999999956, 0.20041494071483612
0.29375, 0.028124999999999956, 0.19952690601348877
0.29375, 0.025000000000000022, 0.19907040894031525
0.30625, 0.025000000000000022, 0.1960216611623764
0.30625, 0.018750000000000044, 0.1956716775894165
0.309375, 0.018750000000000044, 0.1942712366580963
0.309375, 0.015625, 0.19425655901432037
0.321875, 0.015625, 0.19082953035831451
0.321875, 0.012499999999999956, 0.19078515470027924
0.35, 0.012499999999999956, 0.18856287002563477
0.35, 0.009375000000000022, 0.1850389838218689
0.396875, 0.009375000000000022, 0.17181825637817383
0.396875, 0.006249999999999978, 0.1717309057712555
0.503125, 0.006249999999999978, 0.15316154062747955
0.503125, 0.0031250000000000444, 0.15302754938602448
0.81875, 0.0031250000000000444, 0.10788191854953766
0.81875, 0.0, 0.10687536746263504
0.99375, 0.0, 0.027201402932405472
1.0, 0.0, 0.0003162277571391314
