False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.003125, 1.1852025985717773
0.0, 0.2, 0.6413230299949646
0.003125, 0.2, 0.6386080384254456
0.003125, 0.265625, 0.5916218757629395
0.00625, 0.265625, 0.5910665392875671
0.00625, 0.50625, 0.4782446324825287
0.009375, 0.50625, 0.47810783982276917
0.009375, 0.521875, 0.46901652216911316
0.0125, 0.521875, 0.46867838501930237
0.0125, 0.528125, 0.46157023310661316
0.015625, 0.528125, 0.46141594648361206
0.015625, 0.6125, 0.4078015983104706
0.01875, 0.6125, 0.40769636631011963
0.01875, 0.653125, 0.3972472846508026
0.021875, 0.653125, 0.39578816294670105
0.021875, 0.671875, 0.38989323377609253
0.025, 0.671875, 0.38780131936073303
0.025, 0.70625, 0.3792968690395355
0.034375, 0.70625, 0.37638553977012634
0.034375, 0.734375, 0.3649933636188507
0.0375, 0.734375, 0.3628363013267517
0.0375, 0.740625, 0.36015573143959045
0.040625, 0.740625, 0.3576558828353882
0.040625, 0.74375, 0.3574579656124115
0.04375, 0.74375, 0.35468775033950806
0.04375, 0.759375, 0.3479618728160858
0.046875, 0.759375, 0.3433430790901184
0.046875, 0.7875, 0.33495286107063293
0.053125, 0.7875, 0.33284565806388855
0.053125, 0.803125, 0.32979297637939453
0.05625, 0.803125, 0.32965466380119324
0.05625, 0.809375, 0.32283738255500793
0.059375, 0.809375, 0.32238268852233887
0.059375, 0.83125, 0.3045467138290405
0.0625, 0.83125, 0.3043084740638733
0.0625, 0.846875, 0.2936144471168518
0.065625, 0.846875, 0.2931516170501709
0.065625, 0.85, 0.2916935384273529
0.06875, 0.85, 0.2887805104255676
0.06875, 0.853125, 0.2870573401451111
0.071875, 0.853125, 0.28599753975868225
0.071875, 0.865625, 0.2736974060535431
0.075, 0.865625, 0.27339819073677063
0.075, 0.878125, 0.27204596996307373
0.078125, 0.878125, 0.2720280885696411
0.078125, 0.88125, 0.2694457173347473
0.08125, 0.88125, 0.268665611743927
0.08125, 0.90625, 0.2571871280670166
0.103125, 0.90625, 0.2527109384536743
0.103125, 0.909375, 0.2523917853832245
0.10625, 0.909375, 0.25210416316986084
0.10625, 0.9125, 0.24962155520915985
0.109375, 0.9125, 0.24815459549427032
0.109375, 0.915625, 0.2469346672296524
0.121875, 0.915625, 0.23893098533153534
0.121875, 0.928125, 0.23446598649024963
0.128125, 0.928125, 0.23296482861042023
0.128125, 0.93125, 0.23171524703502655
0.134375, 0.93125, 0.2273670881986618
0.134375, 0.9375, 0.2269315868616104
0.159375, 0.9375, 0.2201993465423584
0.159375, 0.94375, 0.21577323973178864
0.1625, 0.94375, 0.21395984292030334
0.1625, 0.946875, 0.21327778697013855
0.165625, 0.946875, 0.21027898788452148
0.165625, 0.953125, 0.20460471510887146
0.16875, 0.953125, 0.20391225814819336
0.16875, 0.95625, 0.2020042985677719
0.171875, 0.95625, 0.20014840364456177
0.171875, 0.9625, 0.19596359133720398
0.178125, 0.9625, 0.1957337111234665
0.178125, 0.965625, 0.1940937638282776
0.2, 0.965625, 0.18713650107383728
0.2, 0.975, 0.18612490594387054
0.20625, 0.975, 0.18459755182266235
0.20625, 0.978125, 0.18452784419059753
0.221875, 0.978125, 0.18054232001304626
0.221875, 0.98125, 0.180383563041687
0.278125, 0.98125, 0.15992744266986847
0.278125, 0.984375, 0.15977153182029724
0.328125, 0.984375, 0.15469670295715332
0.328125, 0.9875, 0.15432202816009521
0.378125, 0.9875, 0.1463610827922821
0.378125, 0.990625, 0.14630132913589478
0.5625, 0.990625, 0.11876292526721954
0.5625, 0.99375, 0.11852024495601654
0.63125, 0.99375, 0.10966072976589203
0.63125, 0.996875, 0.1085236445069313
0.6375, 0.996875, 0.10732162743806839
0.6375, 1.0, 0.10711212456226349
0.99375, 1.0, 0.034190092235803604
1.0, 1.0, 0.0003162277571391314
