False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.003125, 1.116884469985962
0.0, 0.196875, 0.6248373985290527
0.003125, 0.196875, 0.6247917413711548
0.003125, 0.4625, 0.4345850944519043
0.00625, 0.4625, 0.43408259749412537
0.00625, 0.540625, 0.3831213116645813
0.009375, 0.540625, 0.3826574385166168
0.009375, 0.575, 0.3736185133457184
0.0125, 0.575, 0.36968177556991577
0.0125, 0.590625, 0.36037784814834595
0.01875, 0.590625, 0.3577273190021515
0.01875, 0.61875, 0.3477115035057068
0.021875, 0.61875, 0.34770667552948
0.021875, 0.6375, 0.34029150009155273
0.025, 0.6375, 0.33289527893066406
0.025, 0.65, 0.3267890512943268
0.028125, 0.65, 0.3259401023387909
0.028125, 0.65625, 0.32444798946380615
0.03125, 0.65625, 0.32335397601127625
0.03125, 0.659375, 0.32218244671821594
0.034375, 0.659375, 0.32101497054100037
0.034375, 0.66875, 0.318448543548584
0.0375, 0.66875, 0.3181407153606415
0.0375, 0.684375, 0.3122003972530365
0.04375, 0.684375, 0.30890318751335144
0.04375, 0.7, 0.30327460169792175
0.046875, 0.7, 0.3024556040763855
0.046875, 0.709375, 0.2989138960838318
0.05, 0.709375, 0.2981514632701874
0.05, 0.715625, 0.29749152064323425
0.053125, 0.715625, 0.2955096364021301
0.053125, 0.734375, 0.2933587431907654
0.059375, 0.734375, 0.2905938923358917
0.059375, 0.778125, 0.27286776900291443
0.065625, 0.778125, 0.271782249212265
0.065625, 0.790625, 0.2659085690975189
0.06875, 0.790625, 0.2658582329750061
0.06875, 0.809375, 0.2584936320781708
0.071875, 0.809375, 0.2570874094963074
0.071875, 0.81875, 0.25651729106903076
0.078125, 0.81875, 0.2537585496902466
0.078125, 0.821875, 0.25314584374427795
0.08125, 0.821875, 0.25185397267341614
0.08125, 0.825, 0.2511752247810364
0.0875, 0.825, 0.24900522828102112
0.0875, 0.828125, 0.24579238891601562
0.090625, 0.828125, 0.24262838065624237
0.090625, 0.840625, 0.23971816897392273
0.096875, 0.840625, 0.23913057148456573
0.096875, 0.85, 0.23786485195159912
0.1, 0.85, 0.23620159924030304
0.1, 0.85625, 0.23281614482402802
0.103125, 0.85625, 0.2321879267692566
0.103125, 0.8625, 0.22983621060848236
0.10625, 0.8625, 0.2295643538236618
0.10625, 0.865625, 0.22775354981422424
0.1125, 0.865625, 0.22356513142585754
0.1125, 0.86875, 0.22253334522247314
0.115625, 0.86875, 0.2211097925901413
0.115625, 0.875, 0.22037501633167267
0.121875, 0.875, 0.21939928829669952
0.121875, 0.878125, 0.2192782759666443
0.13125, 0.878125, 0.21805503964424133
0.13125, 0.88125, 0.217843160033226
0.134375, 0.88125, 0.21662887930870056
0.134375, 0.884375, 0.2141941338777542
0.140625, 0.884375, 0.21151360869407654
0.140625, 0.890625, 0.20870643854141235
0.14375, 0.890625, 0.2070557177066803
0.14375, 0.89375, 0.20670317113399506
0.146875, 0.89375, 0.20544423162937164
0.146875, 0.896875, 0.20524932444095612
0.15, 0.896875, 0.20407402515411377
0.15, 0.903125, 0.2017633020877838
0.15625, 0.903125, 0.20119814574718475
0.15625, 0.915625, 0.19918140769004822
0.1625, 0.915625, 0.19782564043998718
0.1625, 0.925, 0.1959865540266037
0.165625, 0.925, 0.1955641657114029
0.165625, 0.928125, 0.19467535614967346
0.171875, 0.928125, 0.19260643422603607
0.171875, 0.93125, 0.19185246527194977
0.178125, 0.93125, 0.18987369537353516
0.178125, 0.934375, 0.1872861087322235
0.18125, 0.934375, 0.18700848519802094
0.18125, 0.9375, 0.18630948662757874
0.184375, 0.9375, 0.18597784638404846
0.184375, 0.946875, 0.18397794663906097
0.1875, 0.946875, 0.1839773952960968
0.1875, 0.95, 0.18315541744232178
0.19375, 0.95, 0.18215520679950714
0.19375, 0.953125, 0.18190908432006836
0.2, 0.953125, 0.17883244156837463
0.2, 0.95625, 0.17685481905937195
0.203125, 0.95625, 0.1767776608467102
0.203125, 0.959375, 0.1759563535451889
0.228125, 0.959375, 0.17190706729888916
0.228125, 0.965625, 0.16947928071022034
0.234375, 0.965625, 0.16873154044151306
0.234375, 0.96875, 0.16865043342113495
0.26875, 0.96875, 0.16045066714286804
0.26875, 0.971875, 0.15949219465255737
0.33125, 0.971875, 0.14807969331741333
0.33125, 0.975, 0.14764924347400665
0.375, 0.975, 0.14244461059570312
0.375, 0.978125, 0.1421363651752472
0.378125, 0.978125, 0.14210399985313416
0.378125, 0.98125, 0.14173299074172974
0.44375, 0.98125, 0.13333845138549805
0.44375, 0.984375, 0.1329946666955948
0.484375, 0.984375, 0.12536805868148804
0.484375, 0.9875, 0.12511789798736572
0.546875, 0.9875, 0.11557517200708389
0.546875, 0.990625, 0.11520396918058395
0.625, 0.990625, 0.10876546055078506
0.625, 0.99375, 0.10866811871528625
0.659375, 0.99375, 0.10380072146654129
0.659375, 0.996875, 0.10366575419902802
0.7125, 0.996875, 0.09788888692855835
0.7125, 1.0, 0.09752684086561203
0.99375, 1.0, 0.03703427314758301
1.0, 1.0, 0.0003162277571391314
