False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 0.7576268315315247
0.01, 0.01, 0.730568528175354
0.01, 0.08, 0.49673548340797424
0.02, 0.08, 0.49029719829559326
0.02, 0.3, 0.38196825981140137
0.03, 0.3, 0.38151970505714417
0.03, 0.35, 0.36509087681770325
0.04, 0.35, 0.36483171582221985
0.04, 0.41, 0.3529443144798279
0.05, 0.41, 0.350923091173172
0.05, 0.43, 0.33765286207199097
0.06, 0.43, 0.3335127830505371
0.06, 0.53, 0.31377843022346497
0.07, 0.53, 0.31223613023757935
0.07, 0.67, 0.27449309825897217
0.08, 0.67, 0.2709898352622986
0.08, 0.77, 0.25817838311195374
0.09, 0.77, 0.25624024868011475
0.09, 0.83, 0.23535151779651642
0.1, 0.83, 0.22708261013031006
0.1, 0.85, 0.22558411955833435
0.11, 0.85, 0.2213541716337204
0.11, 0.89, 0.21043172478675842
0.12, 0.89, 0.2053769826889038
0.12, 0.92, 0.1942266821861267
0.16, 0.92, 0.18539904057979584
0.16, 0.94, 0.1834685504436493
0.18, 0.94, 0.18068337440490723
0.18, 0.95, 0.17978402972221375
0.19, 0.95, 0.17511355876922607
0.19, 0.96, 0.1740177720785141
0.24, 0.96, 0.16762465238571167
0.24, 0.97, 0.16673584282398224
0.37, 0.97, 0.14088071882724762
0.37, 0.98, 0.13923963904380798
0.51, 0.98, 0.1279689520597458
0.51, 0.99, 0.12586088478565216
0.52, 0.99, 0.12573352456092834
0.52, 1.0, 0.12568840384483337
1.0, 1.0, 0.03743914142251015
