False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.99, 0.8891226649284363
0.0, 0.97, 0.7765493392944336
0.01, 0.97, 0.7678771018981934
0.01, 0.65, 0.36846742033958435
0.02, 0.65, 0.36593014001846313
0.02, 0.41000000000000003, 0.3008359372615814
0.03, 0.41000000000000003, 0.2983761429786682
0.03, 0.30000000000000004, 0.26945120096206665
0.04, 0.30000000000000004, 0.26866915822029114
0.04, 0.28, 0.26197242736816406
0.06, 0.28, 0.2568061947822571
0.06, 0.21999999999999997, 0.2412649393081665
0.07, 0.21999999999999997, 0.23912155628204346
0.07, 0.18000000000000005, 0.23055100440979004
0.09, 0.18000000000000005, 0.2249668687582016
0.09, 0.16000000000000003, 0.21834367513656616
0.11, 0.16000000000000003, 0.21467794477939606
0.11, 0.14, 0.21388770639896393
0.12, 0.14, 0.21164096891880035
0.12, 0.13, 0.2113495022058487
0.13, 0.13, 0.20970450341701508
0.13, 0.12, 0.20745718479156494
0.16, 0.12, 0.19719532132148743
0.16, 0.08999999999999997, 0.19249002635478973
0.18, 0.08999999999999997, 0.18621478974819183
0.18, 0.06000000000000005, 0.1796911507844925
0.19, 0.06000000000000005, 0.17539316415786743
0.19, 0.050000000000000044, 0.17485499382019043
0.27, 0.050000000000000044, 0.16464713215827942
0.27, 0.040000000000000036, 0.1640438437461853
0.29, 0.040000000000000036, 0.1594252586364746
0.29, 0.030000000000000027, 0.1589377224445343
0.33, 0.030000000000000027, 0.1485321968793869
0.33, 0.0, 0.1459403783082962
1.0, 0.0, 0.037931933999061584
