False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.003125, 1.3178869485855103
0.0, 0.009375, 1.0160781145095825
0.003125, 0.009375, 0.9779934883117676
0.003125, 0.053125, 0.7446808815002441
0.00625, 0.053125, 0.7222902178764343
0.00625, 0.059375, 0.7080977559089661
0.009375, 0.059375, 0.7010589241981506
0.009375, 0.06875, 0.6686957478523254
0.0125, 0.06875, 0.6686195731163025
0.0125, 0.078125, 0.6459890604019165
0.015625, 0.078125, 0.6447658538818359
0.015625, 0.125, 0.5631405115127563
0.01875, 0.125, 0.5623902082443237
0.01875, 0.271875, 0.4520416259765625
0.021875, 0.271875, 0.4494979679584503
0.021875, 0.275, 0.4472818672657013
0.025, 0.275, 0.44308316707611084
0.025, 0.30625, 0.4152621626853943
0.03125, 0.30625, 0.40876781940460205
0.03125, 0.3125, 0.4038400948047638
0.034375, 0.3125, 0.40252646803855896
0.034375, 0.3375, 0.38275042176246643
0.0375, 0.3375, 0.3808034062385559
0.0375, 0.340625, 0.38001611828804016
0.040625, 0.340625, 0.37989357113838196
0.040625, 0.34375, 0.37969064712524414
0.04375, 0.34375, 0.3795883357524872
0.04375, 0.375, 0.36121684312820435
0.046875, 0.375, 0.3607209622859955
0.046875, 0.415625, 0.3393629789352417
0.05, 0.415625, 0.33909597992897034
0.05, 0.43125, 0.335896372795105
0.053125, 0.43125, 0.3355582356452942
0.053125, 0.440625, 0.32785168290138245
0.05625, 0.440625, 0.3260436952114105
0.05625, 0.44375, 0.32559171319007874
0.059375, 0.44375, 0.3225688338279724
0.059375, 0.45, 0.31981250643730164
0.0625, 0.45, 0.3190819323062897
0.0625, 0.45625, 0.317537784576416
0.065625, 0.45625, 0.31626826524734497
0.065625, 0.4625, 0.31168726086616516
0.06875, 0.4625, 0.31149402260780334
0.06875, 0.471875, 0.30950477719306946
0.071875, 0.471875, 0.30874302983283997
0.071875, 0.475, 0.3069821000099182
0.078125, 0.475, 0.3021993339061737
0.078125, 0.49375, 0.28952279686927795
0.08125, 0.49375, 0.28821349143981934
0.08125, 0.5, 0.28471270203590393
0.084375, 0.5, 0.28356146812438965
0.084375, 0.5125, 0.2766979932785034
0.0875, 0.5125, 0.2761310636997223
0.0875, 0.515625, 0.27587443590164185
0.090625, 0.515625, 0.27458110451698303
0.090625, 0.51875, 0.27201923727989197
0.09375, 0.51875, 0.27104514837265015
0.09375, 0.525, 0.2686268091201782
0.1, 0.525, 0.2654854655265808
0.1, 0.53125, 0.2617948353290558
