False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.003125, 1.1053686141967773
0.003125, 0.003125, 1.0837429761886597
0.003125, 0.20625, 0.6968542337417603
0.00625, 0.20625, 0.6924107074737549
0.00625, 0.240625, 0.6763614416122437
0.009375, 0.240625, 0.6733533143997192
0.009375, 0.296875, 0.6267420053482056
0.0125, 0.296875, 0.6266401410102844
0.0125, 0.36875, 0.5647830367088318
0.015625, 0.36875, 0.5636442303657532
0.015625, 0.415625, 0.5169941782951355
0.01875, 0.415625, 0.5142793655395508
0.01875, 0.4375, 0.49011462926864624
0.021875, 0.4375, 0.4850681722164154
0.021875, 0.484375, 0.4546204209327698
0.025, 0.484375, 0.454426646232605
0.025, 0.5, 0.44501590728759766
0.028125, 0.5, 0.43699905276298523
0.028125, 0.525, 0.4183505177497864
0.03125, 0.525, 0.41783636808395386
0.03125, 0.53125, 0.410776823759079
0.034375, 0.53125, 0.4088084399700165
0.034375, 0.5375, 0.4086665213108063
0.0375, 0.5375, 0.4075700342655182
0.0375, 0.54375, 0.4008350968360901
0.040625, 0.54375, 0.4000311493873596
0.040625, 0.578125, 0.38658973574638367
0.04375, 0.578125, 0.3858214020729065
0.04375, 0.596875, 0.3652157187461853
0.046875, 0.596875, 0.36336779594421387
0.046875, 0.603125, 0.36014458537101746
0.05, 0.603125, 0.36008918285369873
0.05, 0.646875, 0.3336641788482666
0.053125, 0.646875, 0.3239550292491913
0.053125, 0.65, 0.32338014245033264
0.05625, 0.65, 0.3226943612098694
0.05625, 0.653125, 0.32218635082244873
0.0625, 0.653125, 0.3189719319343567
0.0625, 0.671875, 0.3097520172595978
0.065625, 0.671875, 0.3094688951969147
0.065625, 0.675, 0.3092411458492279
0.06875, 0.675, 0.3087081015110016
0.06875, 0.678125, 0.3076068162918091
0.071875, 0.678125, 0.30562376976013184
0.071875, 0.684375, 0.2996883690357208
0.075, 0.684375, 0.2991737723350525
0.075, 0.6875, 0.28969961404800415
0.078125, 0.6875, 0.28760001063346863
0.078125, 0.69375, 0.28706833720207214
0.08125, 0.69375, 0.28476613759994507
0.08125, 0.703125, 0.28027257323265076
0.0875, 0.703125, 0.2793045938014984
0.0875, 0.7125, 0.27858439087867737
0.1, 0.7125, 0.2757384181022644
0.1, 0.71875, 0.2708922326564789
0.103125, 0.71875, 0.27071332931518555
0.103125, 0.721875, 0.27064836025238037
0.10625, 0.721875, 0.26983049511909485
0.10625, 0.73125, 0.26680925488471985
0.1125, 0.73125, 0.264264851808548
0.1125, 0.734375, 0.26289913058280945
0.115625, 0.734375, 0.26096850633621216
0.115625, 0.7375, 0.2595252990722656
0.11875, 0.7375, 0.2575497031211853
0.11875, 0.74375, 0.25626811385154724
0.121875, 0.74375, 0.25492358207702637
0.121875, 0.753125, 0.2535538077354431
0.128125, 0.753125, 0.252730131149292
0.128125, 0.759375, 0.24890609085559845
0.134375, 0.759375, 0.24744533002376556
0.134375, 0.7625, 0.24557027220726013
0.1375, 0.7625, 0.24512527883052826
0.1375, 0.78125, 0.23757953941822052
0.14375, 0.78125, 0.236549511551857
0.14375, 0.784375, 0.23480789363384247
0.153125, 0.784375, 0.23270218074321747
0.153125, 0.7875, 0.2303454875946045
0.159375, 0.7875, 0.2274017482995987
0.159375, 0.796875, 0.2266162782907486
0.1625, 0.796875, 0.22540457546710968
0.1625, 0.8, 0.22396886348724365
0.16875, 0.8, 0.2230590432882309
0.16875, 0.803125, 0.22239436209201813
0.171875, 0.803125, 0.22018097341060638
0.171875, 0.8125, 0.2163928896188736
0.178125, 0.8125, 0.21267741918563843
0.178125, 0.815625, 0.21222573518753052
0.18125, 0.815625, 0.21215367317199707
0.18125, 0.821875, 0.21127724647521973
0.196875, 0.821875, 0.21001391112804413
0.196875, 0.828125, 0.20917806029319763
0.203125, 0.828125, 0.2048349380493164
0.203125, 0.83125, 0.20471417903900146
0.234375, 0.83125, 0.20108473300933838
0.234375, 0.8375, 0.1935252696275711
0.246875, 0.8375, 0.19105152785778046
0.246875, 0.840625, 0.19079650938510895
0.253125, 0.840625, 0.18979288637638092
0.253125, 0.84375, 0.18968422710895538
0.265625, 0.84375, 0.18838325142860413
0.265625, 0.846875, 0.18519015610218048
0.284375, 0.846875, 0.17831453680992126
0.284375, 0.85625, 0.17615732550621033
0.290625, 0.85625, 0.17469744384288788
0.290625, 0.859375, 0.17171084880828857
0.29375, 0.859375, 0.17153653502464294
0.29375, 0.865625, 0.1697186529636383
0.296875, 0.865625, 0.16954025626182556
0.296875, 0.86875, 0.16946040093898773
0.3, 0.86875, 0.16903410851955414
0.3, 0.871875, 0.16897296905517578
0.30625, 0.871875, 0.16805627942085266
0.30625, 0.875, 0.16677866876125336
