False Positive Rate(%), True Positive Rate(%), Thresholds
0.4, 0.8, 0.12648972868919373
0.403125, 0.8, 0.12617234885692596
0.403125, 0.803125, 0.1252424418926239
0.409375, 0.803125, 0.12271561473608017
0.409375, 0.80625, 0.12267883867025375
0.41875, 0.80625, 0.12056157737970352
0.41875, 0.809375, 0.12023761868476868
0.421875, 0.809375, 0.11956456303596497
0.421875, 0.815625, 0.11873573809862137
0.434375, 0.815625, 0.11751788854598999
0.434375, 0.81875, 0.11738622188568115
0.4375, 0.81875, 0.11686952412128448
0.4375, 0.821875, 0.11566545814275742
0.446875, 0.821875, 0.11412413418292999
0.446875, 0.825, 0.11293581873178482
0.45625, 0.825, 0.1104995533823967
0.45625, 0.828125, 0.10955487936735153
0.46875, 0.828125, 0.1085653081536293
0.46875, 0.83125, 0.10773197561502457
