Score Type,Score
Genuine,0.310903936624527
Genuine,0.13706740736961365
Genuine,0.12401016801595688
Genuine,0.1484825164079666
Genuine,0.23392362892627716
Genuine,0.07881689816713333
Genuine,0.07964863628149033
Genuine,0.11779282987117767
Genuine,0.11315836012363434
Genuine,0.1150154322385788
Genuine,0.09166093915700912
Genuine,0.11906567215919495
Genuine,0.1308375746011734
Genuine,0.0969260036945343
Genuine,0.06733500957489014
Genuine,0.0972580760717392
Genuine,0.10142011195421219
Genuine,0.05590483546257019
Genuine,0.08884247392416
Genuine,0.05262143164873123
Genuine,0.08651309460401535
Genuine,0.10776300728321075
Genuine,0.09926804900169373
Genuine,0.18627281486988068
Genuine,0.2175859659910202
Genuine,0.13758787512779236
Genuine,0.2673459053039551
Genuine,0.11573842167854309
Genuine,0.20381911098957062
Genuine,0.19362755119800568
Genuine,0.1440611183643341
Genuine,0.20091089606285095
Genuine,0.2236359864473343
Genuine,0.16397325694561005
Genuine,0.2775309085845947
Genuine,0.16912433505058289
Genuine,0.16615179181098938
Genuine,0.15769800543785095
Genuine,0.2499418407678604
Genuine,0.2014780342578888
Genuine,0.1279715895652771
Genuine,0.336478054523468
Genuine,0.18329444527626038
Genuine,0.10669202357530594
Genuine,0.08875042200088501
Genuine,0.14042876660823822
Genuine,0.06788060814142227
Genuine,0.15555636584758759
Genuine,0.09220615774393082
Genuine,0.05626341328024864
Genuine,0.16223499178886414
Genuine,0.10345625877380371
Genuine,0.08491489291191101
Genuine,0.11696645617485046
Genuine,0.17981213331222534
Genuine,0.12178216874599457
Genuine,0.08629395067691803
Genuine,0.14304286241531372
Genuine,0.07800005376338959
Genuine,0.0775691345334053
Genuine,0.09655175358057022
Genuine,0.23494639992713928
Genuine,0.12281166762113571
Genuine,0.08488878607749939
Genuine,0.10131772607564926
Genuine,0.13021904230117798
Genuine,0.11884047836065292
Genuine,0.1265888810157776
Genuine,0.1255066990852356
Genuine,0.13651378452777863
Genuine,0.2265607863664627
Genuine,0.08842925727367401
Genuine,0.07607471197843552
Genuine,0.10217468440532684
Genuine,0.10071949660778046
Genuine,0.07701777666807175
Genuine,0.08760777860879898
Genuine,0.0803062692284584
Genuine,0.10986976325511932
Genuine,0.09318161010742188
Genuine,0.1229424774646759
Genuine,0.14316490292549133
Genuine,0.07530096918344498
Genuine,0.07225032895803452
Genuine,0.10080916434526443
Genuine,0.09994976222515106
Genuine,0.18602001667022705
Genuine,0.29676946997642517
Genuine,0.10867315530776978
Genuine,0.09287819266319275
Genuine,0.08908271789550781
Genuine,0.09570466727018356
Genuine,0.1481914073228836
Genuine,0.14618274569511414
Genuine,0.1446882039308548
Genuine,0.09682402014732361
Genuine,0.1385839730501175
Genuine,0.18642354011535645
Genuine,0.08824855089187622
Genuine,0.08212073147296906
Genuine,0.08387202769517899
Genuine,0.10676451027393341
Genuine,0.12525740265846252
Genuine,0.08618709444999695
Genuine,0.05764013156294823
Genuine,0.2035430520772934
Genuine,0.10325025022029877
Genuine,0.08235069364309311
