False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.008333333333333333, 3.6782290935516357
0.0, 0.9416666666666667, 0.44216665625572205
0.025, 0.9416666666666667, 0.3402606248855591
0.025, 0.95, 0.3255835175514221
0.09166666666666666, 0.95, 0.20615975558757782
0.09166666666666666, 0.9666666666666667, 0.19431732594966888
0.2, 0.9666666666666667, 0.11256866902112961
0.2, 0.975, 0.10694003105163574
0.25833333333333336, 0.975, 0.0900956466794014
0.25833333333333336, 0.9916666666666667, 0.08823742717504501
0.65, 0.9916666666666667, 0.039312753826379776
0.65, 1.0, 0.03891943022608757
1.0, 1.0, 0.01106277946382761
