False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.008333333333333333, 2.1579196453094482
0.0, 0.8333333333333334, 0.48782142996788025
0.008333333333333333, 0.8333333333333334, 0.46976161003112793
0.008333333333333333, 0.85, 0.4295802712440491
0.016666666666666666, 0.85, 0.42146024107933044
0.016666666666666666, 0.875, 0.36142757534980774
0.025, 0.875, 0.34586989879608154
0.025, 0.925, 0.31914541125297546
0.03333333333333333, 0.925, 0.3095462918281555
0.03333333333333333, 0.9333333333333333, 0.29922765493392944
0.11666666666666667, 0.9333333333333333, 0.26296892762184143
0.11666666666666667, 0.9416666666666667, 0.2610183358192444
0.125, 0.9416666666666667, 0.25766390562057495
0.125, 0.9583333333333334, 0.25129613280296326
0.14166666666666666, 0.9583333333333334, 0.23523998260498047
0.14166666666666666, 0.9666666666666667, 0.23268654942512512
0.16666666666666666, 0.9666666666666667, 0.22238503396511078
0.16666666666666666, 0.9833333333333333, 0.2041344791650772
0.19166666666666668, 0.9833333333333333, 0.18197837471961975
0.19166666666666668, 0.9916666666666667, 0.1697891503572464
0.4, 0.9916666666666667, 0.1157161220908165
0.4, 1.0, 0.11570491641759872
1.0, 1.0, 0.012083835899829865
