False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.9916666666666667, 2.137091636657715
0.0, 0.14166666666666672, 0.6279224753379822
0.008333333333333333, 0.14166666666666672, 0.6154748797416687
0.008333333333333333, 0.1166666666666667, 0.5482133030891418
0.016666666666666666, 0.1166666666666667, 0.5409093499183655
0.016666666666666666, 0.10833333333333328, 0.5234218835830688
0.025, 0.10833333333333328, 0.48895859718322754
0.025, 0.07499999999999996, 0.42554107308387756
0.03333333333333333, 0.07499999999999996, 0.4107648432254791
0.03333333333333333, 0.050000000000000044, 0.38511842489242554
0.041666666666666664, 0.050000000000000044, 0.3663612902164459
0.041666666666666664, 0.04166666666666663, 0.3544033467769623
0.05, 0.04166666666666663, 0.35427600145339966
0.05, 0.033333333333333326, 0.3297092914581299
0.058333333333333334, 0.033333333333333326, 0.320705771446228
0.058333333333333334, 0.025000000000000022, 0.31277137994766235
0.06666666666666667, 0.025000000000000022, 0.3087274432182312
0.06666666666666667, 0.01666666666666672, 0.2909829914569855
0.09166666666666666, 0.01666666666666672, 0.2794097363948822
0.09166666666666666, 0.008333333333333304, 0.2709500789642334
0.2833333333333333, 0.008333333333333304, 0.11529414355754852
0.2833333333333333, 0.0, 0.11435062438249588
1.0, 0.0, 0.015335065312683582
