Score Type,Score
Genuine,0.28000587224960327
Genuine,0.3320738673210144
Genuine,0.04046506807208061
Genuine,0.1024048775434494
Genuine,0.13866859674453735
Genuine,0.276218056678772
Genuine,0.05537012219429016
Genuine,0.02792796492576599
Genuine,0.4013614058494568
Genuine,0.09062962979078293
Genuine,0.04326359182596207
Genuine,0.2580265402793884
Genuine,0.0799129530787468
Genuine,0.10053012520074844
Genuine,0.14823774993419647
Genuine,0.5666932463645935
Genuine,0.04783771559596062
Genuine,0.09181486815214157
Genuine,0.11889451742172241
Genuine,0.05356985330581665
Genuine,0.067818783223629
Genuine,0.161350280046463
Genuine,0.17212282121181488
Genuine,0.08602537214756012
Genuine,0.18384863436222076
Genuine,0.2487425059080124
Genuine,0.14208896458148956
Genuine,0.21416300535202026
Genuine,0.17658519744873047
Genuine,0.11690990626811981
Genuine,0.2673652172088623
Genuine,0.10635187476873398
Genuine,0.07101455330848694
Genuine,0.05547904595732689
Genuine,0.3923177421092987
Genuine,0.08684776723384857
Genuine,0.039331573992967606
Genuine,0.022231925278902054
Genuine,0.1429155468940735
Genuine,0.22103075683116913
Genuine,0.2630750238895416
Genuine,0.2559241056442261
Genuine,0.07831256091594696
Genuine,0.2363959401845932
Genuine,0.12911389768123627
Genuine,0.04467030614614487
Genuine,0.08730844408273697
Genuine,0.06820951402187347
Genuine,0.045157235115766525
Genuine,0.06967867165803909
Genuine,0.06196701526641846
Genuine,0.03278201073408127
Genuine,0.04287028685212135
Genuine,0.0966673493385315
Genuine,0.12607303261756897
Genuine,0.029818717390298843
Genuine,0.07838784903287888
Genuine,0.13478095829486847
Genuine,0.09575356543064117
Genuine,0.05538557842373848
Genuine,0.05053780600428581
Genuine,0.18215979635715485
Genuine,0.048499468713998795
Genuine,0.12453160434961319
Genuine,0.021327413618564606
Genuine,0.2885115444660187
Genuine,0.05053664743900299
Genuine,0.05681488662958145
Genuine,0.12028403580188751
Genuine,0.08672090619802475
Genuine,0.07154377549886703
Genuine,0.040959686040878296
Genuine,0.16677014529705048
Genuine,0.09689877182245255
Genuine,0.028974557295441628
