False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.008333333333333333, 2.111684799194336
0.0, 0.8583333333333333, 0.5814976096153259
0.016666666666666666, 0.8583333333333333, 0.5227599143981934
0.016666666666666666, 0.8916666666666667, 0.46345531940460205
0.041666666666666664, 0.8916666666666667, 0.41907572746276855
0.041666666666666664, 0.925, 0.3873324990272522
0.05, 0.925, 0.37502986192703247
0.05, 0.9416666666666667, 0.35408496856689453
0.058333333333333334, 0.9416666666666667, 0.34369054436683655
0.058333333333333334, 0.95, 0.3375401496887207
0.06666666666666667, 0.95, 0.3325158655643463
0.06666666666666667, 0.9583333333333334, 0.325741171836853
0.075, 0.9583333333333334, 0.30925101041793823
0.075, 0.9666666666666667, 0.30771201848983765
0.08333333333333333, 0.9666666666666667, 0.2949908673763275
0.08333333333333333, 0.975, 0.2505890727043152
0.14166666666666666, 0.975, 0.19889385998249054
0.14166666666666666, 0.9833333333333333, 0.19675575196743011
0.3, 0.9833333333333333, 0.15554779767990112
0.3, 0.9916666666666667, 0.15525366365909576
0.4666666666666667, 0.9916666666666667, 0.11645901948213577
0.4666666666666667, 1.0, 0.11254261434078217
1.0, 1.0, 0.021107112988829613
