False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 1.280563473701477
0.0, 0.25, 0.8097743391990662
0.01, 0.25, 0.8088328242301941
0.01, 0.43, 0.7264912724494934
0.02, 0.43, 0.7239421010017395
0.02, 0.46, 0.7095130085945129
0.03, 0.46, 0.7063103318214417
0.03, 0.64, 0.5030196905136108
0.06, 0.64, 0.4623886048793793
0.06, 0.7, 0.43061646819114685
0.07, 0.7, 0.41536906361579895
0.07, 0.72, 0.40470612049102783
0.08, 0.72, 0.3812705874443054
0.08, 0.74, 0.37265709042549133
0.11, 0.74, 0.36812087893486023
0.11, 0.79, 0.3390442728996277
0.13, 0.79, 0.3276519775390625
0.13, 0.81, 0.3139718174934387
0.18, 0.81, 0.2893408238887787
0.18, 0.83, 0.2656473219394684
0.2, 0.83, 0.2520066201686859
0.2, 0.85, 0.23374785482883453
0.21, 0.85, 0.2263908088207245
0.21, 0.88, 0.21381494402885437
0.22, 0.88, 0.2034122794866562
0.22, 0.9, 0.1975410282611847
0.23, 0.9, 0.19593173265457153
0.23, 0.91, 0.18947145342826843
0.24, 0.91, 0.1722213178873062
0.24, 0.92, 0.17028164863586426
0.25, 0.92, 0.16959498822689056
0.25, 0.93, 0.16852661967277527
0.26, 0.93, 0.1676449328660965
0.26, 0.94, 0.16664469242095947
0.31, 0.94, 0.15761201083660126
0.31, 0.95, 0.14963121712207794
0.41, 0.95, 0.13175107538700104
0.41, 0.96, 0.12692156434059143
0.55, 0.96, 0.10447434335947037
0.55, 0.97, 0.1033940538764
0.75, 0.97, 0.07631865888834
0.75, 0.98, 0.07541389018297195
0.76, 0.98, 0.07408059388399124
0.76, 0.99, 0.07387484610080719
0.77, 0.99, 0.07198035717010498
0.77, 1.0, 0.06720361858606339
1.0, 1.0, 0.016538742929697037
