False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 1.0177559852600098
0.0, 0.26, 0.6171324849128723
0.01, 0.26, 0.6015819907188416
0.01, 0.37, 0.5507355332374573
0.02, 0.37, 0.5390691757202148
0.02, 0.43, 0.5160093307495117
0.03, 0.43, 0.5112460851669312
0.03, 0.58, 0.41134801506996155
0.04, 0.58, 0.39907070994377136
0.04, 0.65, 0.37112125754356384
0.05, 0.65, 0.3455490469932556
0.05, 0.67, 0.3412749469280243
0.07, 0.67, 0.33730897307395935
0.07, 0.69, 0.3223232626914978
0.08, 0.69, 0.31941941380500793
0.08, 0.77, 0.2804276943206787
0.09, 0.77, 0.2793187201023102
0.09, 0.84, 0.25720450282096863
0.11, 0.84, 0.2530450224876404
0.11, 0.85, 0.2518395483493805
0.12, 0.85, 0.24729719758033752
0.12, 0.86, 0.24602319300174713
0.18, 0.86, 0.22347038984298706
0.18, 0.88, 0.21276521682739258
0.19, 0.88, 0.2014978528022766
0.19, 0.89, 0.197878897190094
0.2, 0.89, 0.19258320331573486
0.2, 0.91, 0.18637004494667053
0.21, 0.91, 0.17939691245555878
0.21, 0.93, 0.17695972323417664
0.22, 0.93, 0.17655602097511292
0.22, 0.94, 0.17430751025676727
0.23, 0.94, 0.174290269613266
0.23, 0.95, 0.1702892780303955
0.36, 0.95, 0.13332206010818481
0.36, 0.97, 0.123074971139431
0.64, 0.97, 0.08390296995639801
0.64, 0.98, 0.08240867406129837
0.68, 0.98, 0.07522855699062347
0.68, 0.99, 0.07246588915586472
0.89, 0.99, 0.04053627327084541
0.89, 1.0, 0.04011080414056778
1.0, 1.0, 0.013249690644443035
