False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.996875, 1.2846237421035767
0.0, 0.95625, 0.7952120304107666
0.003125, 0.95625, 0.7737210988998413
0.003125, 0.8875, 0.6484152674674988
0.00625, 0.8875, 0.640794575214386
0.00625, 0.84375, 0.5339336395263672
0.009375, 0.84375, 0.5293978452682495
0.009375, 0.821875, 0.506072998046875
0.0125, 0.821875, 0.5053505897521973
0.0125, 0.79375, 0.47674694657325745
0.015625, 0.79375, 0.47336044907569885
0.015625, 0.740625, 0.43079501390457153
0.01875, 0.740625, 0.43026238679885864
0.01875, 0.73125, 0.42718908190727234
0.021875, 0.73125, 0.4247759282588959
0.021875, 0.70625, 0.40483278036117554
0.025, 0.70625, 0.4046565592288971
0.025, 0.690625, 0.3998410701751709
0.028125, 0.690625, 0.3990017771720886
0.028125, 0.659375, 0.3822470009326935
0.03125, 0.659375, 0.37804123759269714
0.03125, 0.65625, 0.3780202865600586
0.034375, 0.65625, 0.37750667333602905
0.034375, 0.640625, 0.36479973793029785
0.040625, 0.640625, 0.360308974981308
0.040625, 0.634375, 0.35921862721443176
0.04375, 0.634375, 0.3571299612522125
0.04375, 0.625, 0.34831106662750244
0.046875, 0.625, 0.34752997756004333
0.046875, 0.615625, 0.3438289761543274
0.05, 0.615625, 0.34146347641944885
0.05, 0.603125, 0.33967825770378113
0.053125, 0.603125, 0.33681413531303406
0.053125, 0.6, 0.33681201934814453
0.059375, 0.6, 0.33214154839515686
0.059375, 0.571875, 0.32046210765838623
0.0625, 0.571875, 0.3173457682132721
0.0625, 0.55625, 0.3121558129787445
0.065625, 0.55625, 0.31058546900749207
0.065625, 0.55, 0.30649304389953613
0.078125, 0.55, 0.3000766336917877
0.078125, 0.546875, 0.2993060350418091
0.08125, 0.546875, 0.298747718334198
0.08125, 0.509375, 0.2845913767814636
0.084375, 0.509375, 0.28352952003479004
0.084375, 0.503125, 0.2786162793636322
0.0875, 0.503125, 0.2784339487552643
0.0875, 0.5, 0.2741888761520386
0.090625, 0.5, 0.2685610055923462
