False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.003125, 1.9502547979354858
0.0, 0.075, 0.9435179829597473
0.003125, 0.075, 0.9291248917579651
0.003125, 0.0875, 0.9157239198684692
0.00625, 0.0875, 0.9114720821380615
0.00625, 0.10625, 0.8721396923065186
0.009375, 0.10625, 0.8667095303535461
0.009375, 0.16875, 0.7968295812606812
0.0125, 0.16875, 0.7907389998435974
0.0125, 0.184375, 0.7617648839950562
0.015625, 0.184375, 0.7604544162750244
0.015625, 0.275, 0.6931842565536499
0.01875, 0.275, 0.690269410610199
0.01875, 0.325, 0.6667972803115845
0.021875, 0.325, 0.6665524244308472
0.021875, 0.328125, 0.6547978520393372
0.025, 0.328125, 0.6515074372291565
0.025, 0.340625, 0.6414347290992737
0.028125, 0.340625, 0.6412943601608276
0.028125, 0.371875, 0.6163248419761658
0.03125, 0.371875, 0.6106526255607605
0.03125, 0.403125, 0.5910285115242004
0.034375, 0.403125, 0.5878778100013733
0.034375, 0.40625, 0.5875766277313232
0.0375, 0.40625, 0.585856020450592
0.0375, 0.453125, 0.5578814744949341
0.040625, 0.453125, 0.553821325302124
0.040625, 0.475, 0.5438443422317505
0.04375, 0.475, 0.5424903631210327
0.04375, 0.48125, 0.5411840677261353
0.046875, 0.48125, 0.5391077399253845
0.046875, 0.484375, 0.5369986295700073
0.05, 0.484375, 0.5365976095199585
0.05, 0.503125, 0.5318607687950134
0.05625, 0.503125, 0.5288894772529602
0.05625, 0.50625, 0.5274965763092041
0.059375, 0.50625, 0.5264057517051697
0.059375, 0.509375, 0.5247002243995667
0.065625, 0.509375, 0.5109524130821228
0.065625, 0.534375, 0.50506991147995
0.06875, 0.534375, 0.504597544670105
0.06875, 0.553125, 0.5004789233207703
0.075, 0.553125, 0.4964972138404846
0.075, 0.55625, 0.49332475662231445
0.078125, 0.55625, 0.4928478002548218
0.078125, 0.571875, 0.48913469910621643
0.090625, 0.571875, 0.48815062642097473
0.090625, 0.5875, 0.48441818356513977
0.09375, 0.5875, 0.4842526316642761
0.09375, 0.59375, 0.47843268513679504
0.1, 0.59375, 0.47441816329956055
0.1, 0.60625, 0.47199493646621704
0.103125, 0.60625, 0.47180846333503723
0.103125, 0.609375, 0.47109198570251465
0.10625, 0.609375, 0.47035789489746094
0.10625, 0.6125, 0.47024738788604736
0.109375, 0.6125, 0.4688801169395447
0.109375, 0.61875, 0.46816661953926086
0.1125, 0.61875, 0.46724608540534973
0.1125, 0.64375, 0.4580238163471222
0.115625, 0.64375, 0.4575280547142029
0.115625, 0.65, 0.45341062545776367
0.11875, 0.65, 0.45265424251556396
0.11875, 0.665625, 0.44304248690605164
0.121875, 0.665625, 0.4419231414794922
0.121875, 0.66875, 0.441789835691452
0.125, 0.66875, 0.4388911724090576
0.125, 0.68125, 0.43021830916404724
0.13125, 0.68125, 0.4277590811252594
0.13125, 0.684375, 0.42715367674827576
0.134375, 0.684375, 0.42713627219200134
0.134375, 0.696875, 0.423013299703598
0.1375, 0.696875, 0.4210118055343628
0.1375, 0.70625, 0.4184393882751465
0.140625, 0.70625, 0.41737261414527893
0.140625, 0.715625, 0.409593790769577
0.14375, 0.715625, 0.40808412432670593
0.14375, 0.71875, 0.4074535667896271
0.15, 0.71875, 0.4064892828464508
0.15, 0.721875, 0.4056967496871948
0.15625, 0.721875, 0.4046846032142639
0.15625, 0.725, 0.4043321907520294
0.159375, 0.725, 0.40345117449760437
0.159375, 0.728125, 0.4029069244861603
0.1625, 0.728125, 0.40124088525772095
0.1625, 0.73125, 0.400922954082489
0.165625, 0.73125, 0.3995068073272705
0.165625, 0.734375, 0.399278461933136
0.175, 0.734375, 0.3916347026824951
0.175, 0.7375, 0.3861081004142761
0.184375, 0.7375, 0.38387706875801086
0.184375, 0.746875, 0.38119572401046753
0.1875, 0.746875, 0.38004404306411743
0.1875, 0.75, 0.3793242573738098
0.190625, 0.75, 0.37646356225013733
0.190625, 0.753125, 0.3761773705482483
0.19375, 0.753125, 0.3754001259803772
0.19375, 0.75625, 0.37530016899108887
0.196875, 0.75625, 0.37384161353111267
0.196875, 0.7625, 0.37140098214149475
0.221875, 0.7625, 0.36450549960136414
0.221875, 0.775, 0.3613477647304535
0.225, 0.775, 0.3607376515865326
0.225, 0.78125, 0.36041468381881714
0.228125, 0.78125, 0.36027389764785767
0.228125, 0.784375, 0.3602721393108368
0.240625, 0.784375, 0.35735464096069336
0.240625, 0.79375, 0.35353484749794006
0.24375, 0.79375, 0.3518330752849579
0.24375, 0.796875, 0.35175013542175293
0.25, 0.796875, 0.3515564203262329
