False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.9916666666666667, 2.414658308029175
0.0, 0.06666666666666665, 0.5792226195335388
0.025, 0.06666666666666665, 0.4997696578502655
0.025, 0.04166666666666663, 0.45076748728752136
0.08333333333333333, 0.04166666666666663, 0.39669471979141235
0.08333333333333333, 0.033333333333333326, 0.3815021216869354
0.11666666666666667, 0.033333333333333326, 0.3511347770690918
0.11666666666666667, 0.025000000000000022, 0.34654244780540466
0.14166666666666666, 0.025000000000000022, 0.33205747604370117
0.14166666666666666, 0.01666666666666672, 0.3313809633255005
0.725, 0.01666666666666672, 0.09183814376592636
0.725, 0.008333333333333304, 0.09156348556280136
0.775, 0.008333333333333304, 0.08723550289869308
0.775, 0.0, 0.08713112771511078
1.0, 0.0, 0.03647707775235176
