Score Type,Score
Genuine,0.14100098609924316
Genuine,0.04800228774547577
Genuine,0.11207246035337448
Genuine,0.029435334727168083
Genuine,0.09629227966070175
Genuine,0.08225375413894653
Genuine,0.2741716504096985
Genuine,0.17391526699066162
Genuine,0.41148579120635986
Genuine,0.08655283600091934
Genuine,0.05462967976927757
Genuine,0.042061056941747665
Genuine,0.19022876024246216
Genuine,0.12133213132619858
Genuine,0.09673726558685303
Genuine,0.09764498472213745
Genuine,0.08095908164978027
Genuine,0.052077800035476685
Genuine,0.07642509788274765
Genuine,0.04936341568827629
Genuine,0.1276864856481552
Genuine,0.0636921375989914
Genuine,0.32462605834007263
Genuine,0.05083167552947998
Genuine,0.1759704351425171
Genuine,0.10642898827791214
Genuine,0.10302536189556122
Genuine,0.11347508430480957
Genuine,0.07918041944503784
Genuine,0.1329570710659027
Genuine,0.17008784413337708
Genuine,0.15791447460651398
Genuine,0.07523667812347412
Genuine,0.12210183590650558
Genuine,0.10748910158872604
Genuine,0.04143990948796272
Genuine,0.2526080906391144
Genuine,0.05330114811658859
Genuine,0.145369753241539
Genuine,0.3048096299171448
Genuine,0.22940723598003387
Genuine,0.31374070048332214
Genuine,0.12954266369342804
Genuine,0.24722756445407867
Genuine,0.8481031060218811
Genuine,0.0517025925219059
Genuine,0.080619677901268
Genuine,0.09649917483329773
Genuine,0.03848489001393318
Genuine,0.08620214462280273
Genuine,0.07532349228858948
Genuine,0.10605660080909729
Genuine,0.04681209474802017
Genuine,0.055100951343774796
Genuine,0.11613433063030243
Genuine,0.0644589439034462
Genuine,0.09604036808013916
Genuine,0.034362755715847015
Genuine,0.05144529789686203
Genuine,0.02951606921851635
Genuine,0.05806002393364906
Genuine,0.1293705403804779
Genuine,0.05976846441626549
Genuine,0.3050571382045746
Genuine,0.024493159726262093
Genuine,0.14430543780326843
Genuine,0.14009742438793182
Genuine,0.0689007043838501
Genuine,0.06005207076668739
Genuine,0.038490138947963715
Genuine,0.06288712471723557
Genuine,0.0956839993596077
Genuine,0.05840355157852173
Genuine,0.04387044906616211
Genuine,0.015124524012207985
Genuine,0.023821000009775162
Genuine,0.36259725689888
Genuine,0.09122678637504578
Genuine,0.09027764946222305
Genuine,0.07402429729700089
Genuine,0.12738646566867828
Genuine,0.05634971335530281
Genuine,0.10134688019752502
Genuine,0.0895490050315857
Genuine,0.0473872534930706
Genuine,0.04729250445961952
Genuine,0.06424517929553986
Genuine,0.4072524309158325
Genuine,0.025478001683950424
Genuine,0.11310005933046341
Genuine,0.017258290201425552
Genuine,0.08132487535476685
Genuine,0.8960899710655212
Genuine,0.3550199270248413
Genuine,0.08560772240161896
Genuine,0.04889044538140297
Genuine,0.11934603750705719
Genuine,0.38708892464637756
Genuine,0.22072547674179077
Genuine,0.03677988052368164
Genuine,0.054493438452482224
Genuine,0.06144072115421295
Genuine,0.020743057131767273
Genuine,0.11527759581804276
Genuine,0.031183090060949326
Genuine,0.09483128041028976
Genuine,0.03952284902334213
Genuine,0.019648978486657143
Genuine,0.17558248341083527
Genuine,0.1472223550081253
Genuine,0.04483465477824211
Genuine,0.02472119778394699
Genuine,0.28448107838630676
Genuine,0.0488482341170311
Genuine,0.1518137902021408
Genuine,0.05607999116182327
Genuine,0.11498721688985825
Genuine,0.0910506471991539
Genuine,0.2648334503173828
Genuine,0.12136297672986984
Impostor,1.4303367137908936
Impostor,1.3795161247253418
Impostor,0.5484919548034668
Impostor,0.07056935876607895
Impostor,1.760221004486084
Impostor,2.076138496398926
Impostor,2.0173676013946533
Impostor,1.710541844367981
Impostor,0.3340533971786499
Impostor,1.8925964832305908
Impostor,3.050704002380371
Impostor,2.4638469219207764
Impostor,2.2226674556732178
Impostor,1.6003519296646118
Impostor,1.2437152862548828
Impostor,1.0064314603805542
Impostor,0.8683295249938965
Impostor,2.7749218940734863
Impostor,0.12537610530853271
Impostor,1.401789903640747
Impostor,3.0504050254821777
Impostor,0.9868307113647461
Impostor,2.1015262603759766
Impostor,1.3267900943756104
Impostor,0.8648167848587036
Impostor,0.8814404010772705
Impostor,1.878119707107544
Impostor,1.7610911130905151
Impostor,2.1368188858032227
Impostor,1.0853368043899536
Impostor,1.2209041118621826
