Score Type,Score
Genuine,0.20161443948745728
Genuine,0.2740708589553833
Genuine,0.16020190715789795
Genuine,0.0697253867983818
Genuine,0.21687960624694824
Genuine,0.09841151535511017
Genuine,0.10374865680932999
Genuine,0.09379913657903671
Genuine,0.15335620939731598
Genuine,0.13712681829929352
Genuine,0.0906306728720665
Genuine,0.17540831863880157
Genuine,0.21297770738601685
Genuine,0.205058753490448
Genuine,0.1869441568851471
Genuine,0.16962924599647522
Genuine,0.1237291470170021
Genuine,0.03974590823054314
Genuine,0.10078562051057816
Genuine,0.053654540330171585
Genuine,0.14354734122753143
Genuine,0.09603749215602875
Genuine,0.09743055701255798
Genuine,0.15866334736347198
Genuine,0.178148552775383
Genuine,0.3390924334526062
Genuine,0.18230219185352325
Genuine,0.15010206401348114
Genuine,0.12632861733436584
Genuine,0.4032144844532013
Genuine,0.12534520030021667
Genuine,0.2286887764930725
Genuine,0.14656175673007965
Genuine,0.12061429768800735
Genuine,0.1102844849228859
Genuine,0.16994380950927734
Genuine,0.2287670373916626
Genuine,0.2623332440853119
Genuine,0.18446248769760132
Genuine,0.1776159703731537
Genuine,0.1498069316148758
Genuine,0.17133574187755585
Genuine,0.12885144352912903
Genuine,0.22426021099090576
Genuine,0.12083081156015396
Genuine,0.11346345394849777
Genuine,0.1548696607351303
Genuine,0.12048009037971497
Genuine,0.12584947049617767
Genuine,0.08208304643630981
Genuine,0.10345775634050369
Genuine,0.09236355125904083
Genuine,0.07411535829305649
Genuine,0.04837188124656677
Genuine,0.1578955054283142
Genuine,0.15804916620254517
Genuine,0.06389421224594116
Genuine,0.16441141068935394
Genuine,0.0663587674498558
Genuine,0.09231318533420563
Genuine,0.09329401701688766
Genuine,0.12260907888412476
Genuine,0.08063288033008575
Genuine,0.12404289841651917
Genuine,0.08220268040895462
Genuine,0.2310703843832016
Genuine,0.11281834542751312
Genuine,0.09374953806400299
Genuine,0.12052293121814728
Genuine,0.12394469976425171
Genuine,0.06602005660533905
Genuine,0.1509612649679184
Genuine,0.13651694357395172
Genuine,0.12408240139484406
Genuine,0.1068456843495369
Genuine,0.06368972361087799
Genuine,0.13734929263591766
Genuine,0.05196209251880646
Genuine,0.10556775331497192
Genuine,0.10116267204284668
Genuine,0.08408276736736298
Genuine,0.1491977423429489
Genuine,0.1338965743780136
Genuine,0.07581476867198944
Genuine,0.08434073626995087
Genuine,0.0841563269495964
Genuine,0.09786791354417801
Genuine,0.2226090133190155
Genuine,0.06472238898277283
Genuine,0.1017293930053711
Genuine,0.10117335617542267
Genuine,0.17865003645420074
Genuine,0.12384891510009766
Genuine,0.08230609446763992
Genuine,0.20930086076259613
Genuine,0.11260397732257843
Genuine,0.1419214904308319
Genuine,0.22149235010147095
Genuine,0.15819041430950165
Genuine,0.07777278125286102
Genuine,0.041982874274253845
Genuine,0.04833972826600075
Genuine,0.09073647111654282
Genuine,0.17017799615859985
Genuine,0.08484292775392532
Genuine,0.08598256856203079
Genuine,0.14431270956993103
Genuine,0.10179305821657181
Genuine,0.22663842141628265
Genuine,0.17268206179141998
Genuine,0.11375458538532257
Genuine,0.09830174595117569
Genuine,0.08449523150920868
Genuine,0.06203923746943474
Genuine,0.1322001963853836
Genuine,0.10794425755739212
Genuine,0.12251678109169006
Genuine,0.10308384150266647
Genuine,0.17094255983829498
Genuine,0.10588692128658295
Impostor,0.9008385539054871
Impostor,1.187769889831543
Impostor,0.8469517827033997
Impostor,1.3735928535461426
Impostor,1.2037473917007446
Impostor,1.6226388216018677
Impostor,1.2283122539520264
Impostor,0.9664881229400635
Impostor,0.8373430371284485
Impostor,1.0375123023986816
Impostor,1.2320096492767334
Impostor,1.330784559249878
Impostor,1.221174955368042
Impostor,1.231735348701477
Impostor,1.2661609649658203
Impostor,0.7434543371200562
Impostor,1.466600775718689
Impostor,1.0058705806732178
Impostor,0.5780155658721924
Impostor,0.8888652920722961
Impostor,0.8203871846199036
Impostor,1.2469311952590942
Impostor,1.38502836227417
Impostor,0.868165135383606
Impostor,0.7675642967224121
Impostor,0.7279770374298096
Impostor,0.7852627635002136
Impostor,1.2130753993988037
Impostor,0.9361279010772705
Impostor,1.0138660669326782
Impostor,1.0014718770980835
Impostor,1.1271096467971802
Impostor,0.79574054479599
Impostor,1.2171229124069214
Impostor,1.6607542037963867
Impostor,0.9305331110954285
Impostor,1.2039598226547241
Impostor,0.4894126057624817
Impostor,1.715100646018982
Impostor,0.6314467787742615
Impostor,0.5619667172431946
Impostor,1.1749389171600342
Impostor,1.0335599184036255
Impostor,0.8161108493804932
Impostor,1.0238776206970215
Impostor,1.1639025211334229
Impostor,1.7366085052490234
Impostor,1.0113390684127808
Impostor,0.7925139665603638
Impostor,1.525559663772583
Impostor,1.0718042850494385
Impostor,1.0643974542617798
Impostor,0.7423860430717468
Impostor,0.6519613862037659
Impostor,1.091395616531372
Impostor,1.5000052452087402
Impostor,1.237027645111084
Impostor,1.446517825126648
Impostor,1.1006700992584229
Impostor,0.9526002407073975
Impostor,0.7191639542579651
Impostor,1.134877324104309
Impostor,0.9492563605308533
Impostor,0.9526501893997192
Impostor,0.8440866470336914
Impostor,0.9608049988746643
Impostor,0.8645325899124146
Impostor,1.1605464220046997
Impostor,1.2338346242904663
Impostor,1.1995453834533691
Impostor,0.9820327758789062
Impostor,1.4304664134979248
Impostor,0.7723159790039062
Impostor,1.0068076848983765
Impostor,1.3319698572158813
Impostor,1.3843574523925781
Impostor,0.9917529225349426
Impostor,1.319230556488037
Impostor,1.1621394157409668
Impostor,0.7920740246772766
Impostor,1.5224967002868652
Impostor,1.0735620260238647
Impostor,1.1400092840194702
Impostor,0.7862831950187683
Impostor,0.780839204788208
Impostor,0.9436940550804138
Impostor,1.096156358718872
Impostor,1.3829560279846191
Impostor,0.9339064955711365
Impostor,1.2240104675292969
Impostor,1.4745192527770996
Impostor,1.7392642498016357
Impostor,1.3454525470733643
Impostor,1.475264549255371
Impostor,0.8927558660507202
Impostor,0.7683253884315491
Impostor,0.6363757252693176
Impostor,0.6054856777191162
Impostor,0.8852300047874451
Impostor,0.9763339161872864
Impostor,1.4236536026000977
Impostor,1.549726128578186
Impostor,1.3246698379516602
Impostor,1.1878998279571533
Impostor,1.3586283922195435
Impostor,0.4613799452781677
Impostor,1.2695070505142212
Impostor,1.0247323513031006
Impostor,1.155595302581787
Impostor,0.8105833530426025
Impostor,0.93541020154953
Impostor,1.0170162916183472
Impostor,0.8902971744537354
Impostor,1.0028167963027954
Impostor,0.5787877440452576
Impostor,0.9705817699432373
Impostor,0.7553585171699524
Impostor,0.8264167904853821
Impostor,0.8875775337219238
Impostor,1.403637409210205
