False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.008333333333333333, 1.5973197221755981
0.0, 0.9083333333333333, 0.618722677230835
0.008333333333333333, 0.9083333333333333, 0.6128129959106445
0.008333333333333333, 0.9666666666666667, 0.4646627604961395
0.016666666666666666, 0.9666666666666667, 0.4084051847457886
0.016666666666666666, 1.0, 0.29761582612991333
1.0, 1.0, 0.023709816858172417
