False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.01, 0.0, 0.5059411525726318
0.01, 0.46, 0.21082855761051178
0.02, 0.46, 0.20652689039707184
0.02, 0.52, 0.19661112129688263
0.03, 0.52, 0.19505590200424194
0.03, 0.57, 0.1861235499382019
0.04, 0.57, 0.18501925468444824
0.04, 0.63, 0.18108825385570526
0.05, 0.63, 0.18004631996154785
0.05, 0.64, 0.17883312702178955
0.06, 0.64, 0.17849719524383545
0.06, 0.69, 0.1728503257036209
0.08, 0.69, 0.16317300498485565
0.08, 0.71, 0.15740510821342468
0.09, 0.71, 0.15672682225704193
0.09, 0.82, 0.14142577350139618
0.1, 0.82, 0.14139236509799957
0.1, 0.83, 0.14077851176261902
0.11, 0.83, 0.14071665704250336
0.11, 0.84, 0.1380600929260254
0.13, 0.84, 0.1365531086921692
0.13, 0.88, 0.1331186294555664
0.14, 0.88, 0.13050046563148499
0.14, 0.89, 0.1299433410167694
0.15, 0.89, 0.12987543642520905
0.15, 0.9, 0.1293903887271881
0.18, 0.9, 0.12632040679454803
0.18, 0.92, 0.1252838671207428
0.22, 0.92, 0.12224739789962769
0.22, 0.93, 0.12169355154037476
0.25, 0.93, 0.11989105492830276
0.25, 0.95, 0.11936051398515701
0.26, 0.95, 0.11837010085582733
0.26, 0.97, 0.11681608855724335
0.29, 0.97, 0.11398254334926605
0.29, 0.98, 0.11396670341491699
0.43, 0.98, 0.09776946157217026
0.43, 0.99, 0.09765578806400299
0.64, 0.99, 0.07987450808286667
0.64, 1.0, 0.0798545777797699
1.0, 1.0, 0.03367761895060539
