False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.01, 1.0, 0.5059411525726318
0.01, 0.54, 0.21082855761051178
0.02, 0.54, 0.20652689039707184
0.02, 0.48, 0.19661112129688263
0.03, 0.48, 0.19505590200424194
0.03, 0.43000000000000005, 0.1861235499382019
0.04, 0.43000000000000005, 0.18501925468444824
0.04, 0.37, 0.18108825385570526
0.05, 0.37, 0.18004631996154785
0.05, 0.36, 0.17883312702178955
0.06, 0.36, 0.17849719524383545
0.06, 0.31000000000000005, 0.1728503257036209
0.08, 0.31000000000000005, 0.16317300498485565
0.08, 0.29000000000000004, 0.15740510821342468
0.09, 0.29000000000000004, 0.15672682225704193
0.09, 0.18000000000000005, 0.14142577350139618
0.1, 0.18000000000000005, 0.14139236509799957
0.1, 0.17000000000000004, 0.14077851176261902
0.11, 0.17000000000000004, 0.14071665704250336
0.11, 0.16000000000000003, 0.1380600929260254
0.13, 0.16000000000000003, 0.1365531086921692
0.13, 0.12, 0.1331186294555664
0.14, 0.12, 0.13050046563148499
0.14, 0.10999999999999999, 0.1299433410167694
0.15, 0.10999999999999999, 0.12987543642520905
0.15, 0.09999999999999998, 0.1293903887271881
0.18, 0.09999999999999998, 0.12632040679454803
0.18, 0.07999999999999996, 0.1252838671207428
0.22, 0.07999999999999996, 0.12224739789962769
0.22, 0.06999999999999995, 0.12169355154037476
0.25, 0.06999999999999995, 0.11989105492830276
0.25, 0.050000000000000044, 0.11936051398515701
0.26, 0.050000000000000044, 0.11837010085582733
0.26, 0.030000000000000027, 0.11681608855724335
0.29, 0.030000000000000027, 0.11398254334926605
0.29, 0.020000000000000018, 0.11396670341491699
0.43, 0.020000000000000018, 0.09776946157217026
0.43, 0.010000000000000009, 0.09765578806400299
0.64, 0.010000000000000009, 0.07987450808286667
0.64, 0.0, 0.0798545777797699
1.0, 0.0, 0.03367761895060539
