False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 0.7086732983589172
0.0, 0.2, 0.3964543342590332
0.01, 0.2, 0.3902592658996582
0.01, 0.28, 0.3287763297557831
0.03, 0.28, 0.32066914439201355
0.03, 0.33, 0.30799633264541626
0.04, 0.33, 0.30134645104408264
0.04, 0.38, 0.2859824001789093
0.05, 0.38, 0.2854120135307312
0.05, 0.44, 0.27291905879974365
0.06, 0.44, 0.27052342891693115
0.06, 0.52, 0.2578359842300415
0.07, 0.52, 0.25751635432243347
0.07, 0.53, 0.2534520626068115
0.08, 0.53, 0.2513716518878937
0.08, 0.57, 0.24419620633125305
0.09, 0.57, 0.2440262883901596
0.09, 0.64, 0.23450937867164612
0.1, 0.64, 0.23083779215812683
0.1, 0.65, 0.22970257699489594
0.11, 0.65, 0.22928546369075775
0.11, 0.71, 0.22242361307144165
0.12, 0.71, 0.21996089816093445
0.12, 0.79, 0.20645537972450256
0.13, 0.79, 0.20564913749694824
0.13, 0.8, 0.20545177161693573
0.14, 0.8, 0.20141655206680298
0.14, 0.82, 0.19806021451950073
0.15, 0.82, 0.19762293994426727
0.15, 0.87, 0.18738441169261932
0.16, 0.87, 0.17865213751792908
0.16, 0.89, 0.1739334911108017
0.18, 0.89, 0.17041845619678497
0.18, 0.9, 0.16935686767101288
0.22, 0.9, 0.16360607743263245
0.22, 0.93, 0.16278593242168427
0.23, 0.93, 0.16009269654750824
0.23, 0.94, 0.15706901252269745
0.25, 0.94, 0.1545567810535431
0.25, 0.95, 0.15132974088191986
0.31, 0.95, 0.14073708653450012
0.31, 0.96, 0.1356346160173416
0.34, 0.96, 0.13280834257602692
0.34, 0.97, 0.132028266787529
0.4, 0.97, 0.12071734666824341
0.4, 0.98, 0.12013091146945953
0.45, 0.98, 0.11549246311187744
0.45, 0.99, 0.11497683823108673
0.6, 0.99, 0.10142253339290619
0.6, 1.0, 0.09877878427505493
1.0, 1.0, 0.041294410824775696
