False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 0.6551047563552856
0.0, 0.16, 0.41120296716690063
0.01, 0.16, 0.4109583795070648
0.01, 0.22, 0.3773517608642578
0.02, 0.22, 0.37668338418006897
0.02, 0.24, 0.3641981780529022
0.03, 0.24, 0.35482335090637207
0.03, 0.37, 0.3156069815158844
0.04, 0.37, 0.3095761239528656
0.04, 0.46, 0.28723087906837463
0.05, 0.46, 0.285190224647522
0.05, 0.47, 0.2754361033439636
0.06, 0.47, 0.2729887068271637
0.06, 0.53, 0.25475308299064636
0.08, 0.53, 0.2504410743713379
0.08, 0.55, 0.2432868778705597
0.09, 0.55, 0.24279257655143738
0.09, 0.62, 0.22982539236545563
0.11, 0.62, 0.22910572588443756
0.11, 0.69, 0.21763740479946136
0.14, 0.69, 0.2153373658657074
0.14, 0.71, 0.21200133860111237
0.15, 0.71, 0.20994962751865387
0.15, 0.73, 0.20771655440330505
0.16, 0.73, 0.20658424496650696
0.16, 0.76, 0.19918152689933777
0.19, 0.76, 0.19395025074481964
0.19, 0.79, 0.19244074821472168
0.22, 0.79, 0.18709871172904968
0.22, 0.84, 0.18363156914710999
0.25, 0.84, 0.18044263124465942
0.25, 0.85, 0.17876802384853363
0.26, 0.85, 0.17802484333515167
0.26, 0.88, 0.17283833026885986
0.29, 0.88, 0.16723860800266266
0.29, 0.89, 0.16387015581130981
0.3, 0.89, 0.16295136511325836
0.3, 0.91, 0.15989521145820618
0.32, 0.91, 0.15766872465610504
0.32, 0.93, 0.1541185826063156
0.34, 0.93, 0.15075047314167023
0.34, 0.94, 0.14994384348392487
0.37, 0.94, 0.14667454361915588
0.37, 0.95, 0.14614343643188477
0.44, 0.95, 0.14015574753284454
0.44, 0.96, 0.13676345348358154
0.51, 0.96, 0.12621113657951355
0.51, 0.97, 0.12426409125328064
0.59, 0.97, 0.11556645482778549
0.59, 0.98, 0.11393599957227707
0.74, 0.98, 0.09810817241668701
0.74, 0.99, 0.0971364825963974
0.79, 0.99, 0.09028646349906921
0.79, 1.0, 0.08938253670930862
1.0, 1.0, 0.0431060865521431
