False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.01, 0.0, 1.225253939628601
0.01, 0.05, 0.9056033492088318
0.02, 0.05, 0.8560366630554199
0.02, 0.07, 0.7447019815444946
0.03, 0.07, 0.728993833065033
0.03, 0.18, 0.5631402730941772
0.04, 0.18, 0.5473847985267639
0.04, 0.44, 0.33234259486198425
0.05, 0.44, 0.3285396993160248
0.05, 0.53, 0.2398293912410736
0.07, 0.53, 0.23804402351379395
0.07, 0.56, 0.23684100806713104
0.08, 0.56, 0.2352679967880249
0.08, 0.59, 0.21726582944393158
0.09, 0.59, 0.21633552014827728
0.09, 0.6, 0.20791365206241608
0.1, 0.6, 0.20593316853046417
0.1, 0.66, 0.19627568125724792
0.11, 0.66, 0.18670618534088135
0.11, 0.67, 0.1836203634738922
0.12, 0.67, 0.1816193163394928
0.12, 0.7, 0.16298818588256836
0.14, 0.7, 0.15425096452236176
0.14, 0.76, 0.13987033069133759
0.16, 0.76, 0.13634377717971802
0.16, 0.78, 0.1337069422006607
0.18, 0.78, 0.13128887116909027
0.18, 0.8, 0.1292715072631836
0.24, 0.8, 0.11151328682899475
0.24, 0.81, 0.10934068262577057
0.26, 0.81, 0.10560744255781174
0.26, 0.82, 0.10534971207380295
0.29, 0.82, 0.1008329913020134
0.29, 0.83, 0.0997576117515564
0.46, 0.83, 0.07943771779537201
0.46, 0.84, 0.07855548709630966
0.48, 0.84, 0.07439596205949783
0.48, 0.85, 0.07392719388008118
0.53, 0.85, 0.0725415050983429
0.53, 0.87, 0.07243343442678452
0.54, 0.87, 0.07085447013378143
0.54, 0.88, 0.07074346393346786
0.61, 0.88, 0.06385944783687592
0.61, 0.89, 0.060859572142362595
0.62, 0.89, 0.060749512165784836
0.62, 0.9, 0.060028452426195145
0.66, 0.9, 0.057342611253261566
0.66, 0.91, 0.057154715061187744
0.69, 0.91, 0.05558379366993904
0.69, 0.93, 0.05495073273777962
0.83, 0.93, 0.04094995558261871
0.83, 0.94, 0.04068385437130928
0.88, 0.94, 0.03796111419796944
0.88, 0.95, 0.03600583225488663
0.9, 0.95, 0.03482653200626373
0.9, 0.96, 0.03275463730096817
0.93, 0.96, 0.02782614156603813
0.93, 0.97, 0.02782076597213745
0.95, 0.97, 0.027459288015961647
0.95, 0.99, 0.026018472388386726
0.96, 0.99, 0.0237771887332201
0.96, 1.0, 0.02350759692490101
1.0, 1.0, 0.013054770417511463
