False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 1.1985918283462524
0.0, 0.12, 0.9296913743019104
0.01, 0.12, 0.9269065260887146
0.01, 0.38, 0.6033693552017212
0.02, 0.38, 0.5979335904121399
0.02, 0.49, 0.5145409107208252
0.03, 0.49, 0.5132483243942261
0.03, 0.54, 0.46879062056541443
0.04, 0.54, 0.4639836251735687
0.04, 0.6, 0.4172455668449402
0.05, 0.6, 0.4126298725605011
0.05, 0.72, 0.36134475469589233
0.06, 0.72, 0.3554808497428894
0.06, 0.73, 0.3547879755496979
0.08, 0.73, 0.3315507769584656
0.08, 0.74, 0.32558944821357727
0.1, 0.74, 0.31591159105300903
0.1, 0.75, 0.31563901901245117
0.11, 0.75, 0.3108091950416565
0.11, 0.77, 0.299920916557312
0.12, 0.77, 0.2972613573074341
0.12, 0.8, 0.2813445031642914
0.14, 0.8, 0.2730204463005066
0.14, 0.82, 0.2690992057323456
0.17, 0.82, 0.26131653785705566
0.17, 0.83, 0.25885069370269775
0.21, 0.83, 0.24454979598522186
0.21, 0.84, 0.2381415069103241
0.23, 0.84, 0.23075540363788605
0.23, 0.85, 0.2296035885810852
0.24, 0.85, 0.22699572145938873
0.24, 0.87, 0.22085487842559814
0.39, 0.87, 0.16223682463169098
0.39, 0.88, 0.159333735704422
0.4, 0.88, 0.15902040898799896
0.4, 0.89, 0.15774185955524445
0.44, 0.89, 0.149115651845932
0.44, 0.9, 0.14883995056152344
0.49, 0.9, 0.1417321264743805
0.49, 0.91, 0.14051483571529388
0.53, 0.91, 0.13324414193630219
0.53, 0.93, 0.1278565376996994
0.76, 0.93, 0.09169604629278183
0.76, 0.94, 0.08770515024662018
0.8, 0.94, 0.08283528685569763
0.8, 0.96, 0.0818573385477066
0.85, 0.96, 0.06816718727350235
0.85, 0.97, 0.067195363342762
0.89, 0.97, 0.05977633595466614
0.89, 0.98, 0.059757642447948456
0.91, 0.98, 0.053825195878744125
0.91, 0.99, 0.05280904844403267
0.92, 0.99, 0.05253714323043823
0.92, 1.0, 0.049867864698171616
1.0, 1.0, 0.024596426635980606
