False Positive Rate(%), True Positive Rate(%), Thresholds
0.0, 0.0, inf
0.0, 0.01, 1.0460196733474731
0.0, 0.02, 0.9903629422187805
0.01, 0.02, 0.8353580236434937
0.01, 0.03, 0.8212181925773621
0.02, 0.03, 0.8029021620750427
0.02, 0.15, 0.5587221384048462
0.03, 0.15, 0.5511462688446045
0.03, 0.39, 0.41447561979293823
0.04, 0.39, 0.41051945090293884
0.04, 0.43, 0.40382781624794006
0.05, 0.43, 0.3971651792526245
0.05, 0.44, 0.39568814635276794
0.06, 0.44, 0.38910746574401855
0.06, 0.48, 0.36666417121887207
0.07, 0.48, 0.36414751410484314
0.07, 0.5, 0.3546339273452759
0.09, 0.5, 0.3502791225910187
0.09, 0.59, 0.3326784074306488
0.1, 0.59, 0.32985687255859375
0.1, 0.64, 0.3137188255786896
0.11, 0.64, 0.3135773539543152
0.11, 0.65, 0.3045515716075897
0.12, 0.65, 0.3022781014442444
0.12, 0.73, 0.28658655285835266
0.13, 0.73, 0.281291127204895
0.13, 0.75, 0.2744078040122986
0.15, 0.75, 0.2736811339855194
0.15, 0.77, 0.26176974177360535
0.16, 0.77, 0.2481244057416916
0.16, 0.83, 0.22388629615306854
0.17, 0.83, 0.20341244339942932
0.17, 0.86, 0.1861124336719513
0.18, 0.86, 0.18546654284000397
0.18, 0.87, 0.18291743099689484
0.2, 0.87, 0.16447018086910248
0.2, 0.88, 0.16276560723781586
0.21, 0.88, 0.15598471462726593
0.21, 0.89, 0.1528874933719635
0.23, 0.89, 0.14438213407993317
0.23, 0.9, 0.14020846784114838
0.31, 0.9, 0.1270209103822708
0.31, 0.91, 0.12657441198825836
0.51, 0.91, 0.09344436228275299
0.51, 0.92, 0.09285768121480942
0.56, 0.92, 0.08448073267936707
0.56, 0.94, 0.08336622267961502
0.62, 0.94, 0.0761885941028595
0.62, 0.95, 0.07537452131509781
0.68, 0.95, 0.06854277104139328
0.68, 0.96, 0.06793253123760223
0.69, 0.96, 0.06791114807128906
0.69, 0.97, 0.06777451187372208
0.75, 0.97, 0.0632743164896965
0.75, 0.98, 0.06138165295124054
0.84, 0.98, 0.04440389573574066
0.84, 0.99, 0.040751487016677856
0.86, 0.99, 0.03729221597313881
0.86, 1.0, 0.03604591265320778
1.0, 1.0, 0.010402909480035305
