False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.01, 1.0, 1.225253939628601
0.01, 0.95, 0.9056033492088318
0.02, 0.95, 0.8560366630554199
0.02, 0.9299999999999999, 0.7447019815444946
0.03, 0.9299999999999999, 0.728993833065033
0.03, 0.8200000000000001, 0.5631402730941772
0.04, 0.8200000000000001, 0.5473847985267639
0.04, 0.56, 0.33234259486198425
0.05, 0.56, 0.3285396993160248
0.05, 0.47, 0.2398293912410736
0.07, 0.47, 0.23804402351379395
0.07, 0.43999999999999995, 0.23684100806713104
0.08, 0.43999999999999995, 0.2352679967880249
0.08, 0.41000000000000003, 0.21726582944393158
0.09, 0.41000000000000003, 0.21633552014827728
0.09, 0.4, 0.20791365206241608
0.1, 0.4, 0.20593316853046417
0.1, 0.33999999999999997, 0.19627568125724792
0.11, 0.33999999999999997, 0.18670618534088135
0.11, 0.32999999999999996, 0.1836203634738922
0.12, 0.32999999999999996, 0.1816193163394928
0.12, 0.30000000000000004, 0.16298818588256836
0.14, 0.30000000000000004, 0.15425096452236176
0.14, 0.24, 0.13987033069133759
0.16, 0.24, 0.13634377717971802
0.16, 0.21999999999999997, 0.1337069422006607
0.18, 0.21999999999999997, 0.13128887116909027
0.18, 0.19999999999999996, 0.1292715072631836
0.24, 0.19999999999999996, 0.11151328682899475
0.24, 0.18999999999999995, 0.10934068262577057
0.26, 0.18999999999999995, 0.10560744255781174
0.26, 0.18000000000000005, 0.10534971207380295
0.29, 0.18000000000000005, 0.1008329913020134
0.29, 0.17000000000000004, 0.0997576117515564
0.46, 0.17000000000000004, 0.07943771779537201
0.46, 0.16000000000000003, 0.07855548709630966
0.48, 0.16000000000000003, 0.07439596205949783
0.48, 0.15000000000000002, 0.07392719388008118
0.53, 0.15000000000000002, 0.0725415050983429
0.53, 0.13, 0.07243343442678452
0.54, 0.13, 0.07085447013378143
0.54, 0.12, 0.07074346393346786
0.61, 0.12, 0.06385944783687592
0.61, 0.10999999999999999, 0.060859572142362595
0.62, 0.10999999999999999, 0.060749512165784836
0.62, 0.09999999999999998, 0.060028452426195145
0.66, 0.09999999999999998, 0.057342611253261566
0.66, 0.08999999999999997, 0.057154715061187744
0.69, 0.08999999999999997, 0.05558379366993904
0.69, 0.06999999999999995, 0.05495073273777962
0.83, 0.06999999999999995, 0.04094995558261871
0.83, 0.06000000000000005, 0.04068385437130928
0.88, 0.06000000000000005, 0.03796111419796944
0.88, 0.050000000000000044, 0.03600583225488663
0.9, 0.050000000000000044, 0.03482653200626373
0.9, 0.040000000000000036, 0.03275463730096817
0.93, 0.040000000000000036, 0.02782614156603813
0.93, 0.030000000000000027, 0.02782076597213745
0.95, 0.030000000000000027, 0.027459288015961647
0.95, 0.010000000000000009, 0.026018472388386726
0.96, 0.010000000000000009, 0.0237771887332201
0.96, 0.0, 0.02350759692490101
1.0, 0.0, 0.013054770417511463
